0	10	5	16	0.0	0.27959	0
1	10	5	17	13.33001	0.27959	0
2	10	5	17	7.20052	0.27959	0
3	10	5	17	12.81092	0.27959	0
4	10	5	17	12.77611	0.27959	0
5	10	5	18	7.50611	0.27959	0
6	10	5	18	22.36108	0.27959	0
7	10	5	18	13.76579	0.27959	0
8	10	5	18	7.82269	0.27959	0
9	10	5	19	23.82737	0.27959	0
10	10	5	20	27.09102	0.27959	0
11	10	5	20	20.20009	0.27959	0
12	10	5	21	25.65257	0.27959	0
13	10	5	22	26.39613	0.27959	0
14	10	5	22	34.16691	0.27959	0
0	50	5	15	0.0	42.10329	0
1	50	5	15	6.00067	42.10329	0
2	50	5	15	4.26865	42.10329	0
3	50	5	15	9.80708	42.10329	0
4	50	5	16	10.70487	42.10329	0
5	50	5	16	2.8392	42.10329	0
6	50	5	16	0.27146	42.10329	0
7	50	5	17	2.07056	42.10329	0
8	50	5	17	23.54497	42.10329	0
9	50	5	17	14.27443	42.10329	0
10	50	5	17	2.43711	42.10329	0
11	50	5	18	39.68277	42.10329	0
12	50	5	19	14.42837	42.10329	0
13	50	5	19	3.06376	42.10329	0
14	50	5	20	25.47739	42.10329	0
0	100	5	62	0.0	-0.33851	0
1	100	5	62	2.20542	-0.33851	0
2	100	5	63	4.89469	-0.33851	0
3	100	5	63	1.56866	-0.33851	0
4	100	5	63	7.32188	-0.33851	0
5	100	5	63	1.31093	-0.33851	0
6	100	5	64	12.59634	-0.33851	0
7	100	5	64	7.66262	-0.33851	0
8	100	5	65	3.51817	-0.33851	0
9	100	5	65	14.57806	-0.33851	0
10	100	5	66	12.75602	-0.33851	0
11	100	5	66	0.58812	-0.33851	0
12	100	5	66	12.82587	-0.33851	0
13	100	5	66	2.71739	-0.33851	0
14	100	5	67	3.08465	-0.33851	0
0	500	5	185	0.0	-0.5674	0
1	500	5	185	2.44002	-0.5674	0
2	500	5	185	2.29987	-0.5674	0
3	500	5	186	6.59936	-0.5674	0
4	500	5	186	0.08564	-0.5674	0
5	500	5	187	11.94255	-0.5674	0
6	500	5	187	0.20371	-0.5674	0
7	500	5	187	0.79982	-0.5674	0
8	500	5	187	0.11045	-0.5674	0
9	500	5	188	9.66038	-0.5674	0
10	500	5	188	0.36576	-0.5674	0
11	500	5	188	0.05971	-0.5674	0
12	500	5	189	0.25992	-0.5674	0
13	500	5	189	20.22558	-0.5674	0
14	500	5	189	0.00788	-0.5674	0
0	1000	5	544	0.0	1.05173	0
1	1000	5	544	2.70694	1.05173	0
2	1000	5	544	1.39175	1.05173	0
3	1000	5	545	0.94533	1.05173	0
4	1000	5	546	0.89496	1.05173	0
5	1000	5	546	0.11782	1.05173	0
6	1000	5	547	0.31144	1.05173	0
7	1000	5	547	0.16772	1.05173	0
8	1000	5	548	0.06077	1.05173	0
9	1000	5	548	0.08925	1.05173	0
10	1000	5	548	0.20241	1.05173	0
11	1000	5	549	0.02329	1.05173	0
12	1000	5	549	0.03166	1.05173	0
13	1000	5	549	30.23939	1.05173	0
14	1000	5	550	0.09925	1.05173	0
0	2500	5	1162	0.0	-0.72174	0
1	2500	5	1162	1.2857	-0.72174	0
2	2500	5	1162	0.98099	-0.72174	0
3	2500	5	1162	0.0111	-0.72174	0
4	2500	5	1163	1.75551	-0.72174	0
5	2500	5	1164	0.11262	-0.72174	0
6	2500	5	1165	0.08898	-0.72174	0
7	2500	5	1166	0.04612	-0.72174	0
8	2500	5	1166	0.03031	-0.72174	0
9	2500	5	1166	0.00763	-0.72174	0
10	2500	5	1167	0.0647	-0.72174	0
11	2500	5	1169	1.32061	-0.72174	0
12	2500	5	1169	0.01643	-0.72174	0
13	2500	5	1169	0.01138	-0.72174	0
14	2500	5	1170	0.34719	-0.72174	0
0	5000	5	3527	0.0	32.35083	0
1	5000	5	3527	0.0	32.35083	0
2	5000	5	3527	0.0	32.35083	0
3	5000	5	3527	0.0	32.35083	0
4	5000	5	3527	0.0	32.35083	0
5	5000	5	3527	0.0	32.35083	0
6	5000	5	3528	0.00927	32.35083	0
7	5000	5	3528	0.0	32.35083	0
8	5000	5	3533	0.15808	32.35083	0
9	5000	5	3534	0.04934	32.35083	0
10	5000	5	3534	0.0	32.35083	0
11	5000	5	3534	0.0	32.35083	0
12	5000	5	3536	0.06496	32.35083	0
13	5000	5	3537	0.03523	32.35083	0
14	5000	5	3538	0.02747	32.35083	0
0	10	10	4	0.0	24.5844	0
1	10	10	5	5.81797	24.5844	0
2	10	10	5	7.7008	24.5844	0
3	10	10	5	6.31429	24.5844	0
4	10	10	5	9.54332	24.5844	0
5	10	10	5	6.6574	24.5844	0
6	10	10	6	12.99148	24.5844	0
7	10	10	6	22.816	24.5844	0
8	10	10	7	22.51627	24.5844	0
9	10	10	7	29.59248	24.5844	0
10	10	10	7	17.88197	24.5844	0
11	10	10	8	21.80656	24.5844	0
12	10	10	8	47.28084	24.5844	0
13	10	10	9	19.88301	24.5844	0
14	10	10	9	29.25768	24.5844	0
0	50	10	10	0.0	-0.64344	0
1	50	10	10	13.12175	-0.64344	0
2	50	10	10	5.65363	-0.64344	0
3	50	10	10	16.38206	-0.64344	0
4	50	10	10	12.16379	-0.64344	0
5	50	10	10	0.0	-0.64344	0
6	50	10	11	6.70115	-0.64344	0
7	50	10	11	6.40504	-0.64344	0
8	50	10	11	9.81527	-0.64344	0
9	50	10	11	12.2093	-0.64344	0
