12	5000	5	5509	0.0	-0.73371	1
13	5000	5	5509	0.0	-0.73371	1
14	5000	5	5509	0.0	-0.73371	1
0	7500	5	8516	0.0	-0.17182	1
1	7500	5	8543	0.31705	-0.17182	1
2	7500	5	8570	0.31605	-0.17182	1
3	7500	5	8593	0.26838	-0.17182	1
4	7500	5	8606	0.15129	-0.17182	1
5	7500	5	8620	0.16268	-0.17182	1
6	7500	5	8658	0.44084	-0.17182	1
7	7500	5	8705	0.54285	-0.17182	1
8	7500	5	8736	0.35612	-0.17182	1
9	7500	5	8761	0.28617	-0.17182	1
10	7500	5	8787	0.29677	-0.17182	1
11	7500	5	8809	0.25037	-0.17182	1
12	7500	5	8837	0.31786	-0.17182	1
13	7500	5	8865	0.31685	-0.17182	1
14	7500	5	8883	0.20305	-0.17182	1
0	5	10	7	0.0	-0.99999	1
1	5	10	7	7.53294	-0.99999	1
2	5	10	7	0.90148	-0.99999	1
3	5	10	7	0.13505	-0.99999	1
4	5	10	7	0.05548	-0.99999	1
5	5	10	7	0.03436	-0.99999	1
6	5	10	7	0.01215	-0.99999	1
7	5	10	7	0.01156	-0.99999	1
8	5	10	7	0.00123	-0.99999	1
9	5	10	7	0.00041	-0.99999	1
10	5	10	7	0.00161	-0.99999	1
11	5	10	7	0.0002	-0.99999	1
12	5	10	7	0.00099	-0.99999	1
13	5	10	7	0.0002	-0.99999	1
14	5	10	7	0.0	-0.99999	1
0	10	10	22	0.0	-1.0	1
1	10	10	22	2.32678	-1.0	1
2	10	10	22	0.75861	-1.0	1
3	10	10	22	0.17221	-1.0	1
4	10	10	22	0.18924	-1.0	1
5	10	10	22	0.03621	-1.0	1
6	10	10	22	0.01407	-1.0	1
7	10	10	22	0.01662	-1.0	1
8	10	10	22	0.00325	-1.0	1
9	10	10	22	0.00056	-1.0	1
10	10	10	22	0.0	-1.0	1
11	10	10	22	0.0	-1.0	1
12	10	10	22	0.0	-1.0	1
13	10	10	22	0.0	-1.0	1
14	10	10	22	0.0	-1.0	1
0	50	10	68	0.0	-0.99958	1
1	50	10	68	1.06163	-0.99958	1
2	50	10	69	0.70427	-0.99958	1
3	50	10	69	0.27441	-0.99958	1
4	50	10	69	0.87376	-0.99958	1
5	50	10	69	0.09283	-0.99958	1
6	50	10	69	0.03692	-0.99958	1
7	50	10	70	0.06712	-0.99958	1
8	50	10	70	0.01851	-0.99958	1
9	50	10	70	0.00317	-0.99958	1
10	50	10	70	0.0	-0.99958	1
11	50	10	70	0.0	-0.99958	1
12	50	10	70	0.0	-0.99958	1
13	50	10	70	0.0	-0.99958	1
14	50	10	70	0.0	-0.99958	1
0	100	10	191	0.0	-0.99987	1
1	100	10	193	22.82823	-0.99987	1
2	100	10	194	0.67779	-0.99987	1
3	100	10	195	0.44288	-0.99987	1
4	100	10	196	1.13744	-0.99987	1
5	100	10	197	0.24339	-0.99987	1
6	100	10	197	0.14372	-0.99987	1
7	100	10	197	0.16274	-0.99987	1
8	100	10	197	0.07136	-0.99987	1
9	100	10	197	0.05396	-0.99987	1
10	100	10	198	0.05818	-0.99987	1
11	100	10	198	0.0284	-0.99987	1
12	100	10	198	0.00445	-0.99987	1
13	100	10	198	0.00074	-0.99987	1
14	100	10	198	0.0	-0.99987	1
0	500	10	660	0.0	-0.52144	1
1	500	10	663	0.35602	-0.52144	1
2	500	10	665	0.39468	-0.52144	1
3	500	10	668	0.34185	-0.52144	1
4	500	10	670	0.30913	-0.52144	1
5	500	10	671	0.24287	-0.52144	1
6	500	10	673	0.30004	-0.52144	1
7	500	10	675	0.22186	-0.52144	1
8	500	10	676	0.22893	-0.52144	1
9	500	10	677	0.19594	-0.52144	1
10	500	10	679	0.33532	-0.52144	1
11	500	10	681	0.21815	-0.52144	1
12	500	10	682	0.14352	-0.52144	1
13	500	10	682	0.08032	-0.52144	1
14	500	10	683	0.02383	-0.52144	1
0	1000	10	1532	0.0	-0.44896	1
1	1000	10	1537	0.25639	-0.44896	1
2	1000	10	1541	0.27771	-0.44896	1
3	1000	10	1544	0.2047	-0.44896	1
4	1000	10	1548	0.21014	-0.44896	1
5	1000	10	1554	0.45236	-0.44896	1
6	1000	10	1557	0.19034	-0.44896	1
7	1000	10	1559	0.1649	-0.44896	1
8	1000	10	1562	0.14665	-0.44896	1
9	1000	10	1564	0.14316	-0.44896	1
10	1000	10	1567	0.16621	-0.44896	1
11	1000	10	1571	0.22531	-0.44896	1
12	1000	10	1575	0.17838	-0.44896	1
13	1000	10	1578	0.17074	-0.44896	1
14	1000	10	1580	0.12796	-0.44896	1
0	2500	10	3645	0.0	-0.474	1
1	2500	10	3653	0.24597	-0.474	1
2	2500	10	3660	0.20624	-0.474	1
3	2500	10	3668	0.27442	-0.474	1
4	2500	10	3674	0.19667	-0.474	1
5	2500	10	3680	0.18161	-0.474	1
6	2500	10	3685	0.12758	-0.474	1
7	2500	10	3691	0.18205	-0.474	1
8	2500	10	3696	0.14841	-0.474	1
9	2500	10	3700	0.11305	-0.474	1
10	2500	10	3703	0.09381	-0.474	1
11	2500	10	3708	0.15018	-0.474	1
12	2500	10	3711	0.10474	-0.474	1
13	2500	10	3717	0.15973	-0.474	1
14	2500	10	3723	0.1792	-0.474	1
0	5000	10	5457	0.0	-0.73371	1
1	5000	10	5461	0.0733	-0.73371	1
2	5000	10	5465	0.07325	-0.73371	1
3	5000	10	5469	0.07319	-0.73371	1
4	5000	10	5467	-0.03657	-0.73371	1
5	5000	10	5469	0.03658	-0.73371	1
6	5000	10	5496	0.49369	-0.73371	1
7	5000	10	5498	0.03639	-0.73371	1
8	5000	10	5503	0.09094	-0.73371	1
9	5000	10	5505	0.03634	-0.73371	1
10	5000	10	5507	0.03633	-0.73371	1
11	5000	10	5509	0.03632	-0.73371	1
12	5000	10	5509	0.0	-0.73371	1
13	5000	10	5509	0.0	-0.73371	1
14	5000	10	5509	0.0	-0.73371	1
0	7500	10	8516	0.0	-0.17182	1
1	7500	10	8543	0.31705	-0.17182	1
2	7500	10	8570	0.31605	-0.17182	1
3	7500	10	8593	0.26838	-0.17182	1
4	7500	10	8606	0.15129	-0.17182	1
5	7500	10	8620	0.16268	-0.17182	1
6	7500	10	8658	0.44084	-0.17182	1
7	7500	10	8705	0.54285	-0.17182	1
8	7500	10	8736	0.35612	-0.17182	1
9	7500	10	8761	0.28617	-0.17182	1
10	7500	10	8787	0.29677	-0.17182	1
11	7500	10	8809	0.25037	-0.17182	1
12	7500	10	8837	0.31786	-0.17182	1
13	7500	10	8865	0.31685	-0.17182	1
14	7500	10	8883	0.20305	-0.17182	1
0	5	50	7	0.0	-0.99999	1
1	5	50	7	7.53294	-0.99999	1
2	5	50	7	0.90148	-0.99999	1
3	5	50	7	0.13505	-0.99999	1
4	5	50	7	0.05548	-0.99999	1
5	5	50	7	0.03436	-0.99999	1
6	5	50	7	0.01215	-0.99999	1
7	5	50	7	0.01156	-0.99999	1
8	5	50	7	0.00123	-0.99999	1
9	5	50	7	0.00041	-0.99999	1
10	5	50	7	0.00161	-0.99999	1
11	5	50	7	0.0002	-0.99999	1
12	5	50	7	0.00099	-0.99999	1
13	5	50	7	0.0002	-0.99999	1
14	5	50	7	0.0	-0.99999	1
0	10	50	22	0.0	-1.0	1
1	10	50	22	2.32678	-1.0	1
2	10	50	22	0.75861	-1.0	1
3	10	50	22	0.17221	-1.0	1
4	10	50	22	0.18924	-1.0	1
5	10	50	22	0.03621	-1.0	1
6	10	50	22	0.01407	-1.0	1
7	10	50	22	0.01662	-1.0	1
8	10	50	22	0.00325	-1.0	1
9	10	50	22	0.00056	-1.0	1
10	10	50	22	0.0	-1.0	1
11	10	50	22	0.0	-1.0	1
12	10	50	22	0.0	-1.0	1
13	10	50	22	0.0	-1.0	1
14	10	50	22	0.0	-1.0	1
0	50	50	68	0.0	-0.99958	1
1	50	50	68	1.06163	-0.99958	1
2	50	50	69	0.70427	-0.99958	1
3	50	50	69	0.27441	-0.99958	1
4	50	50	69	0.87376	-0.99958	1
5	50	50	69	0.09283	-0.99958	1
6	50	50	69	0.03692	-0.99958	1
7	50	50	70	0.06712	-0.99958	1
8	50	50	70	0.01851	-0.99958	1
9	50	50	70	0.00317	-0.99958	1
10	50	50	70	0.0	-0.99958	1
11	50	50	70	0.0	-0.99958	1
12	50	50	70	0.0	-0.99958	1
13	50	50	70	0.0	-0.99958	1
14	50	50	70	0.0	-0.99958	1
0	100	50	191	0.0	-0.99987	1
1	100	50	193	22.82823	-0.99987	1
2	100	50	194	0.67779	-0.99987	1
3	100	50	195	0.44288	-0.99987	1
4	100	50	196	1.13744	-0.99987	1
5	100	50	197	0.24339	-0.99987	1
6	100	50	197	0.14372	-0.99987	1
7	100	50	197	0.16274	-0.99987	1
8	100	50	197	0.07136	-0.99987	1
9	100	50	197	0.05396	-0.99987	1
10	100	50	198	0.05818	-0.99987	1
11	100	50	198	0.0284	-0.99987	1
12	100	50	198	0.00445	-0.99987	1
13	100	50	198	0.00074	-0.99987	1
14	100	50	198	0.0	-0.99987	1
0	500	50	660	0.0	-0.52144	1
1	500	50	663	0.35602	-0.52144	1
2	500	50	665	0.39468	-0.52144	1
3	500	50	668	0.34185	-0.52144	1
4	500	50	670	0.30913	-0.52144	1
5	500	50	671	0.24287	-0.52144	1
6	500	50	673	0.30004	-0.52144	1
7	500	50	675	0.22186	-0.52144	1
8	500	50	676	0.22893	-0.52144	1
9	500	50	677	0.19594	-0.52144	1
10	500	50	679	0.33532	-0.52144	1
11	500	50	681	0.21815	-0.52144	1
12	500	50	682	0.14352	-0.52144	1
13	500	50	682	0.08032	-0.52144	1
14	500	50	683	0.02383	-0.52144	1
0	1000	50	1532	0.0	-0.44896	1
1	1000	50	1537	0.25639	-0.44896	1
2	1000	50	1541	0.27771	-0.44896	1
3	1000	50	1544	0.2047	-0.44896	1
4	1000	50	1548	0.21014	-0.44896	1
5	1000	50	1554	0.45236	-0.44896	1
6	1000	50	1557	0.19034	-0.44896	1
7	1000	50	1559	0.1649	-0.44896	1
8	1000	50	1562	0.14665	-0.44896	1
9	1000	50	1564	0.14316	-0.44896	1
10	1000	50	1567	0.16621	-0.44896	1
11	1000	50	1571	0.22531	-0.44896	1
12	1000	50	1575	0.17838	-0.44896	1
13	1000	50	1578	0.17074	-0.44896	1
14	1000	50	1580	0.12796	-0.44896	1
0	2500	50	3645	0.0	-0.474	1
1	2500	50	3653	0.24597	-0.474	1
2	2500	50	3660	0.20624	-0.474	1
3	2500	50	3668	0.27442	-0.474	1
4	2500	50	3674	0.19667	-0.474	1
5	2500	50	3680	0.18161	-0.474	1
6	2500	50	3685	0.12758	-0.474	1
7	2500	50	3691	0.18205	-0.474	1
8	2500	50	3696	0.14841	-0.474	1
9	2500	50	3700	0.11305	-0.474	1
10	2500	50	3703	0.09381	-0.474	1
11	2500	50	3708	0.15018	-0.474	1
12	2500	50	3711	0.10474	-0.474	1
13	2500	50	3717	0.15973	-0.474	1
14	2500	50	3723	0.1792	-0.474	1
0	5000	50	5457	0.0	-0.73371	1
1	5000	50	5461	0.0733	-0.73371	1
2	5000	50	5465	0.07325	-0.73371	1
3	5000	50	5469	0.07319	-0.73371	1
4	5000	50	5467	-0.03657	-0.73371	1
5	5000	50	5469	0.03658	-0.73371	1
6	5000	50	5496	0.49369	-0.73371	1
7	5000	50	5498	0.03639	-0.73371	1
8	5000	50	5503	0.09094	-0.73371	1
9	5000	50	5505	0.03634	-0.73371	1
10	5000	50	5507	0.03633	-0.73371	1
11	5000	50	5509	0.03632	-0.73371	1
12	5000	50	5509	0.0	-0.73371	1
13	5000	50	5509	0.0	-0.73371	1
14	5000	50	5509	0.0	-0.73371	1
0	7500	50	8516	0.0	-0.17182	1
1	7500	50	8543	0.31705	-0.17182	1
2	7500	50	8570	0.31605	-0.17182	1
3	7500	50	8593	0.26838	-0.17182	1
4	7500	50	8606	0.15129	-0.17182	1
5	7500	50	8620	0.16268	-0.17182	1
6	7500	50	8658	0.44084	-0.17182	1
7	7500	50	8705	0.54285	-0.17182	1
8	7500	50	8736	0.35612	-0.17182	1
9	7500	50	8761	0.28617	-0.17182	1
10	7500	50	8787	0.29677	-0.17182	1
11	7500	50	8809	0.25037	-0.17182	1
12	7500	50	8837	0.31786	-0.17182	1
13	7500	50	8865	0.31685	-0.17182	1
14	7500	50	8883	0.20305	-0.17182	1
0	5	100	7	0.0	-0.99999	1
1	5	100	7	7.53294	-0.99999	1
2	5	100	7	0.90148	-0.99999	1
3	5	100	7	0.13505	-0.99999	1
4	5	100	7	0.05548	-0.99999	1
5	5	100	7	0.03436	-0.99999	1
6	5	100	7	0.01215	-0.99999	1
7	5	100	7	0.01156	-0.99999	1
8	5	100	7	0.00123	-0.99999	1
9	5	100	7	0.00041	-0.99999	1
10	5	100	7	0.00161	-0.99999	1
11	5	100	7	0.0002	-0.99999	1
12	5	100	7	0.00099	-0.99999	1
13	5	100	7	0.0002	-0.99999	1
14	5	100	7	0.0	-0.99999	1
0	10	100	22	0.0	-1.0	1
1	10	100	22	2.32678	-1.0	1
2	10	100	22	0.75861	-1.0	1
3	10	100	22	0.17221	-1.0	1
4	10	100	22	0.18924	-1.0	1
5	10	100	22	0.03621	-1.0	1
6	10	100	22	0.01407	-1.0	1
7	10	100	22	0.01662	-1.0	1
8	10	100	22	0.00325	-1.0	1
9	10	100	22	0.00056	-1.0	1
10	10	100	22	0.0	-1.0	1
11	10	100	22	0.0	-1.0	1
12	10	100	22	0.0	-1.0	1
13	10	100	22	0.0	-1.0	1
14	10	100	22	0.0	-1.0	1
0	50	100	68	0.0	-0.99958	1
1	50	100	68	1.06163	-0.99958	1
2	50	100	69	0.70427	-0.99958	1
3	50	100	69	0.27441	-0.99958	1
4	50	100	69	0.87376	-0.99958	1
5	50	100	69	0.09283	-0.99958	1
6	50	100	69	0.03692	-0.99958	1
7	50	100	70	0.06712	-0.99958	1
8	50	100	70	0.01851	-0.99958	1
9	50	100	70	0.00317	-0.99958	1
10	50	100	70	0.0	-0.99958	1
11	50	100	70	0.0	-0.99958	1
12	50	100	70	0.0	-0.99958	1
13	50	100	70	0.0	-0.99958	1
14	50	100	70	0.0	-0.99958	1
0	100	100	191	0.0	-0.99987	1
1	100	100	193	22.82823	-0.99987	1
2	100	100	194	0.67779	-0.99987	1
3	100	100	195	0.44288	-0.99987	1
4	100	100	196	1.13744	-0.99987	1
5	100	100	197	0.24339	-0.99987	1
6	100	100	197	0.14372	-0.99987	1
7	100	100	197	0.16274	-0.99987	1
8	100	100	197	0.07136	-0.99987	1
9	100	100	197	0.05396	-0.99987	1
10	100	100	198	0.05818	-0.99987	1
11	100	100	198	0.0284	-0.99987	1
12	100	100	198	0.00445	-0.99987	1
13	100	100	198	0.00074	-0.99987	1
14	100	100	198	0.0	-0.99987	1
0	500	100	660	0.0	-0.52144	1
1	500	100	663	0.35602	-0.52144	1
2	500	100	665	0.39468	-0.52144	1
3	500	100	668	0.34185	-0.52144	1
4	500	100	670	0.30913	-0.52144	1
5	500	100	671	0.24287	-0.52144	1
6	500	100	673	0.30004	-0.52144	1
7	500	100	675	0.22186	-0.52144	1
8	500	100	676	0.22893	-0.52144	1
9	500	100	677	0.19594	-0.52144	1
10	500	100	679	0.33532	-0.52144	1
11	500	100	681	0.21815	-0.52144	1
12	500	100	682	0.14352	-0.52144	1
13	500	100	682	0.08032	-0.52144	1
14	500	100	683	0.02383	-0.52144	1
0	1000	100	1532	0.0	-0.44896	1
1	1000	100	1537	0.25639	-0.44896	1
2	1000	100	1541	0.27771	-0.44896	1
3	1000	100	1544	0.2047	-0.44896	1
4	1000	100	1548	0.21014	-0.44896	1
5	1000	100	1554	0.45236	-0.44896	1
6	1000	100	1557	0.19034	-0.44896	1
7	1000	100	1559	0.1649	-0.44896	1
8	1000	100	1562	0.14665	-0.44896	1
9	1000	100	1564	0.14316	-0.44896	1
10	1000	100	1567	0.16621	-0.44896	1
11	1000	100	1571	0.22531	-0.44896	1
12	1000	100	1575	0.17838	-0.44896	1
13	1000	100	1578	0.17074	-0.44896	1
14	1000	100	1580	0.12796	-0.44896	1
0	2500	100	3645	0.0	-0.474	1
1	2500	100	3653	0.24597	-0.474	1
2	2500	100	3660	0.20624	-0.474	1
3	2500	100	3668	0.27442	-0.474	1
4	2500	100	3674	0.19667	-0.474	1
5	2500	100	3680	0.18161	-0.474	1
6	2500	100	3685	0.12758	-0.474	1
7	2500	100	3691	0.18205	-0.474	1
8	2500	100	3696	0.14841	-0.474	1
9	2500	100	3700	0.11305	-0.474	1
10	2500	100	3703	0.09381	-0.474	1
11	2500	100	3708	0.15018	-0.474	1
12	2500	100	3711	0.10474	-0.474	1
13	2500	100	3717	0.15973	-0.474	1
14	2500	100	3723	0.1792	-0.474	1
0	5000	100	5457	0.0	-0.73371	1
1	5000	100	5461	0.0733	-0.73371	1
2	5000	100	5465	0.07325	-0.73371	1
3	5000	100	5469	0.07319	-0.73371	1
4	5000	100	5467	-0.03657	-0.73371	1
5	5000	100	5469	0.03658	-0.73371	1
6	5000	100	5496	0.49369	-0.73371	1
7	5000	100	5498	0.03639	-0.73371	1
8	5000	100	5503	0.09094	-0.73371	1
9	5000	100	5505	0.03634	-0.73371	1
10	5000	100	5507	0.03633	-0.73371	1
11	5000	100	5509	0.03632	-0.73371	1
12	5000	100	5509	0.0	-0.73371	1
13	5000	100	5509	0.0	-0.73371	1
14	5000	100	5509	0.0	-0.73371	1
0	7500	100	8516	0.0	-0.17182	1
1	7500	100	8543	0.31705	-0.17182	1
2	7500	100	8570	0.31605	-0.17182	1
3	7500	100	8593	0.26838	-0.17182	1
4	7500	100	8606	0.15129	-0.17182	1
5	7500	100	8620	0.16268	-0.17182	1
6	7500	100	8658	0.44084	-0.17182	1
7	7500	100	8705	0.54285	-0.17182	1
8	7500	100	8736	0.35612	-0.17182	1
9	7500	100	8761	0.28617	-0.17182	1
10	7500	100	8787	0.29677	-0.17182	1
11	7500	100	8809	0.25037	-0.17182	1
12	7500	100	8837	0.31786	-0.17182	1
13	7500	100	8865	0.31685	-0.17182	1
14	7500	100	8883	0.20305	-0.17182	1
0	5	150	7	0.0	-0.99999	1
1	5	150	7	7.53294	-0.99999	1
2	5	150	7	0.90148	-0.99999	1
3	5	150	7	0.13505	-0.99999	1
4	5	150	7	0.05548	-0.99999	1
5	5	150	7	0.03436	-0.99999	1
6	5	150	7	0.01215	-0.99999	1
7	5	150	7	0.01156	-0.99999	1
8	5	150	7	0.00123	-0.99999	1
9	5	150	7	0.00041	-0.99999	1
10	5	150	7	0.00161	-0.99999	1
11	5	150	7	0.0002	-0.99999	1
12	5	150	7	0.00099	-0.99999	1
13	5	150	7	0.0002	-0.99999	1
14	5	150	7	0.0	-0.99999	1
0	10	150	22	0.0	-1.0	1
1	10	150	22	2.32678	-1.0	1
2	10	150	22	0.75861	-1.0	1
3	10	150	22	0.17221	-1.0	1
4	10	150	22	0.18924	-1.0	1
5	10	150	22	0.03621	-1.0	1
6	10	150	22	0.01407	-1.0	1
7	10	150	22	0.01662	-1.0	1
8	10	150	22	0.00325	-1.0	1
9	10	150	22	0.00056	-1.0	1
10	10	150	22	0.0	-1.0	1
11	10	150	22	0.0	-1.0	1
12	10	150	22	0.0	-1.0	1
13	10	150	22	0.0	-1.0	1
14	10	150	22	0.0	-1.0	1
0	50	150	68	0.0	-0.99958	1
1	50	150	68	1.06163	-0.99958	1
2	50	150	69	0.70427	-0.99958	1
3	50	150	69	0.27441	-0.99958	1
4	50	150	69	0.87376	-0.99958	1
5	50	150	69	0.09283	-0.99958	1
6	50	150	69	0.03692	-0.99958	1
7	50	150	70	0.06712	-0.99958	1
8	50	150	70	0.01851	-0.99958	1
9	50	150	70	0.00317	-0.99958	1
10	50	150	70	0.0	-0.99958	1
11	50	150	70	0.0	-0.99958	1
12	50	150	70	0.0	-0.99958	1
13	50	150	70	0.0	-0.99958	1
14	50	150	70	0.0	-0.99958	1
0	100	150	191	0.0	-0.99987	1
1	100	150	193	22.82823	-0.99987	1
2	100	150	194	0.67779	-0.99987	1
3	100	150	195	0.44288	-0.99987	1
4	100	150	196	1.13744	-0.99987	1
5	100	150	197	0.24339	-0.99987	1
6	100	150	197	0.14372	-0.99987	1
7	100	150	197	0.16274	-0.99987	1
8	100	150	197	0.07136	-0.99987	1
9	100	150	197	0.05396	-0.99987	1
10	100	150	198	0.05818	-0.99987	1
11	100	150	198	0.0284	-0.99987	1
12	100	150	198	0.00445	-0.99987	1
13	100	150	198	0.00074	-0.99987	1
14	100	150	198	0.0	-0.99987	1
0	500	150	660	0.0	-0.52144	1
1	500	150	663	0.35602	-0.52144	1
2	500	150	665	0.39468	-0.52144	1
3	500	150	668	0.34185	-0.52144	1
4	500	150	670	0.30913	-0.52144	1
5	500	150	671	0.24287	-0.52144	1
6	500	150	673	0.30004	-0.52144	1
7	500	150	675	0.22186	-0.52144	1
8	500	150	676	0.22893	-0.52144	1
9	500	150	677	0.19594	-0.52144	1
10	500	150	679	0.33532	-0.52144	1
11	500	150	681	0.21815	-0.52144	1
12	500	150	682	0.14352	-0.52144	1
13	500	150	682	0.08032	-0.52144	1
14	500	150	683	0.02383	-0.52144	1
0	1000	150	1532	0.0	-0.44896	1
1	1000	150	1537	0.25639	-0.44896	1
2	1000	150	1541	0.27771	-0.44896	1
3	1000	150	1544	0.2047	-0.44896	1
4	1000	150	1548	0.21014	-0.44896	1
5	1000	150	1554	0.45236	-0.44896	1
6	1000	150	1557	0.19034	-0.44896	1
7	1000	150	1559	0.1649	-0.44896	1
8	1000	150	1562	0.14665	-0.44896	1
9	1000	150	1564	0.14316	-0.44896	1
10	1000	150	1567	0.16621	-0.44896	1
11	1000	150	1571	0.22531	-0.44896	1
12	1000	150	1575	0.17838	-0.44896	1
13	1000	150	1578	0.17074	-0.44896	1
14	1000	150	1580	0.12796	-0.44896	1
0	2500	150	3645	0.0	-0.474	1
1	2500	150	3653	0.24597	-0.474	1
2	2500	150	3660	0.20624	-0.474	1
3	2500	150	3668	0.27442	-0.474	1
4	2500	150	3674	0.19667	-0.474	1
5	2500	150	3680	0.18161	-0.474	1
6	2500	150	3685	0.12758	-0.474	1
7	2500	150	3691	0.18205	-0.474	1
8	2500	150	3696	0.14841	-0.474	1
9	2500	150	3700	0.11305	-0.474	1
10	2500	150	3703	0.09381	-0.474	1
11	2500	150	3708	0.15018	-0.474	1
12	2500	150	3711	0.10474	-0.474	1
13	2500	150	3717	0.15973	-0.474	1
14	2500	150	3723	0.1792	-0.474	1
0	5000	150	5457	0.0	-0.73371	1
1	5000	150	5461	0.0733	-0.73371	1
2	5000	150	5465	0.07325	-0.73371	1
3	5000	150	5469	0.07319	-0.73371	1
4	5000	150	5467	-0.03657	-0.73371	1
5	5000	150	5469	0.03658	-0.73371	1
6	5000	150	5496	0.49369	-0.73371	1
